date_time,count,speed1,speed2
2020-06-15 22:15:00,92,69,70
2020-06-15 22:30:00,79,71,70
2020-06-15 22:45:00,96,70,72
2020-06-15 23:00:00,72,75,73
2020-06-15 23:15:00,83,71,73
2020-06-15 23:30:00,71,75,75
2020-06-15 23:45:00,58,75,74.5
2020-06-16 00:00:00,58,72.5,74
2020-06-16 00:15:00,51,75,75
2020-06-16 00:30:00,48,77.5,76.5
2020-06-16 00:45:00,40,76,76
2020-06-16 01:00:00,21,76,76
2020-06-16 01:15:00,36,76,76
2020-06-16 01:30:00,26,77,78
2020-06-16 01:45:00,22,78.5,76.5
2020-06-16 02:00:00,18,74.5,74.5
2020-06-16 02:15:00,14,78,80
2020-06-16 02:30:00,17,80,77
2020-06-16 02:45:00,18,76.5,77
2020-06-16 03:00:00,10,77,77
2020-06-16 03:15:00,12,77,78.5
2020-06-16 03:30:00,8,79.5,79.5
2020-06-16 03:45:00,8,81,77.5
2020-06-16 04:00:00,10,76.5,75.5
2020-06-16 04:15:00,12,74.5,82
2020-06-16 04:30:00,10,84,82
2020-06-16 04:45:00,22,80,79
2020-06-16 05:00:00,18,79,79.5
2020-06-16 05:15:00,24,80.5,81
2020-06-16 05:30:00,19,86,80
2020-06-16 05:45:00,25,79,80.5
2020-06-16 06:00:00,39,82,75
2020-06-16 06:15:00,72,73,72
2020-06-16 06:30:00,94,72,72
2020-06-16 06:45:00,74,72,71.5
2020-06-16 07:00:00,90,71,70
2020-06-16 07:15:00,102,69.5,70
2020-06-16 07:30:00,95,70,70
2020-06-16 07:45:00,97,70,70
2020-06-16 08:00:00,98,71,69
2020-06-16 08:15:00,115,67,67
2020-06-16 08:30:00,170,67,67
2020-06-16 08:45:00,130,67,66
2020-06-16 09:00:00,128,65,65
2020-06-16 09:15:00,119,64,65
2020-06-16 09:30:00,163,66,65.5
2020-06-16 09:45:00,143,65,65
2020-06-16 10:00:00,156,65,65
2020-06-16 10:15:00,171,65,64
2020-06-16 10:30:00,188,63.5,65
2020-06-16 10:45:00,150,67,66
2020-06-16 11:00:00,156,65,66
2020-06-16 11:15:00,114,67,68
2020-06-16 11:30:00,142,69,68
2020-06-16 11:45:00,156,66,67
2020-06-16 12:00:00,152,67,67
2020-06-16 12:15:00,152,68,68
2020-06-16 12:30:00,170,69,68
2020-06-16 12:45:00,166,67,67
2020-06-16 13:00:00,143,67,68.5
2020-06-16 13:15:00,127,70,69
2020-06-16 13:30:00,144,68,69
2020-06-16 13:45:00,146,71,70
2020-06-16 14:00:00,107,70,70
2020-06-16 14:15:00,122,70.5,70
2020-06-16 14:30:00,144,69,65
2020-06-16 14:45:00,134,59,56
2020-06-16 15:00:00,113,50,30
2020-06-16 15:15:00,134,17.5,15
2020-06-16 15:30:00,89,13,11
2020-06-16 15:45:00,65,10,15
2020-06-16 16:00:00,60,40,63
2020-06-16 16:15:00,48,72,73
2020-06-16 16:30:00,80,75.5,74
2020-06-16 16:45:00,98,73,73
2020-06-16 17:00:00,107,73,72
2020-06-16 17:15:00,97,71,68
2020-06-16 17:30:00,109,64,66
2020-06-16 17:45:00,90,68,67.5
2020-06-16 18:00:00,60,66.5,66
2020-06-16 18:15:00,76,66,69
2020-06-16 18:30:00,119,70,69
2020-06-16 18:45:00,59,64,67
2020-06-16 19:00:00,71,69,68
2020-06-16 19:15:00,84,67,70
2020-06-16 19:30:00,76,72,73
2020-06-16 19:45:00,72,74,73
2020-06-16 20:00:00,102,72.5,72
2020-06-16 20:15:00,131,72,71
2020-06-16 20:30:00,128,71,69
2020-06-16 20:45:00,143,67,68
2020-06-16 21:00:00,99,68,66
2020-06-16 21:15:00,126,66,65
2020-06-16 21:30:00,136,64,64
2020-06-16 21:45:00,130,64.5,67
2020-06-16 22:00:00,108,69,68
2020-06-16 22:15:00,121,67,67.5
2020-06-16 22:30:00,117,68,69
2020-06-16 22:45:00,90,70.5,71
2020-06-16 23:00:00,87,71,71
2020-06-16 23:15:00,87,72,72
2020-06-16 23:30:00,87,72,73
2020-06-16 23:45:00,81,73,74
2020-06-17 00:00:00,74,75,74
2020-06-17 00:15:00,49,73,72
2020-06-17 00:30:00,40,72,74
2020-06-17 00:45:00,35,78,76
2020-06-17 01:00:00,24,74,75
2020-06-17 01:15:00,31,76,78
2020-06-17 01:30:00,22,79,77
2020-06-17 01:45:00,21,72,74
2020-06-17 02:00:00,23,76,76.5
2020-06-17 02:15:00,15,78,78
2020-06-17 02:30:00,9,78,78.5
2020-06-17 02:45:00,19,79,76
2020-06-17 03:00:00,14,68.5,73
2020-06-17 03:15:00,9,74,75
2020-06-17 03:30:00,16,75.5,81
2020-06-17 03:45:00,17,83,82
2020-06-17 04:00:00,21,82,81.5
2020-06-17 04:15:00,19,81,83
2020-06-17 04:30:00,30,86.5,83
2020-06-17 04:45:00,20,78,78
2020-06-17 05:00:00,21,78,80
2020-06-17 05:15:00,20,80.5,82
2020-06-17 05:30:00,23,86,84
2020-06-17 05:45:00,27,84,83
2020-06-17 06:00:00,16,81.5,82.5
2020-06-17 06:15:00,32,83,82
2020-06-17 06:30:00,32,81,80
2020-06-17 06:45:00,46,79,84
2020-06-17 07:00:00,40,85.5,83.5
2020-06-17 07:15:00,54,80.5,81
2020-06-17 07:30:00,49,82,81
2020-06-17 07:45:00,46,80.5,82
2020-06-17 08:00:00,62,83,82
2020-06-17 08:15:00,73,80,82
2020-06-17 08:30:00,58,83,80.5
2020-06-17 08:45:00,62,77.5,79
2020-06-17 09:00:00,59,80,80
2020-06-17 09:15:00,74,78,78
2020-06-17 09:30:00,64,77,79
2020-06-17 09:45:00,81,79,77
2020-06-17 10:00:00,80,76.5,78
2020-06-17 10:15:00,67,79,79
2020-06-17 10:30:00,69,80,77
2020-06-17 10:45:00,96,75,77
2020-06-17 11:00:00,73,79,78
2020-06-17 11:15:00,92,76,77
2020-06-17 11:30:00,91,77,76
2020-06-17 11:45:00,99,75,76
2020-06-17 12:00:00,83,76,76
2020-06-17 12:15:00,90,76,76
2020-06-17 12:30:00,100,77,77
2020-06-17 12:45:00,96,77,77
2020-06-17 13:00:00,89,78,76
2020-06-17 13:15:00,73,74,77
2020-06-17 13:30:00,81,79,79
2020-06-17 13:45:00,72,79,79
2020-06-17 14:00:00,74,78.5,80
2020-06-17 14:15:00,82,81,80.5
2020-06-17 14:30:00,88,79,78
2020-06-17 14:45:00,83,77,78
2020-06-17 15:00:00,76,78.5,77.5
2020-06-17 15:15:00,92,76,77.5
2020-06-17 15:30:00,88,79,79
2020-06-17 15:45:00,83,79,79
2020-06-17 16:00:00,65,79,79
2020-06-17 16:15:00,82,79,79
2020-06-17 16:30:00,93,79,79
2020-06-17 16:45:00,85,79,78
2020-06-17 17:00:00,123,76,77
2020-06-17 17:15:00,103,77,77
2020-06-17 17:30:00,107,77,76
2020-06-17 17:45:00,102,75,75
2020-06-17 18:00:00,102,75,74
2020-06-17 18:15:00,116,74,73
2020-06-17 18:30:00,140,71.5,72
2020-06-17 18:45:00,115,72,73
2020-06-17 19:00:00,108,74,72
2020-06-17 19:15:00,133,71,70
2020-06-17 19:30:00,134,68,69
2020-06-17 19:45:00,127,69,69.5
2020-06-17 20:00:00,121,70,70
2020-06-17 20:15:00,128,70,68
2020-06-17 20:30:00,114,65,66
2020-06-17 20:45:00,112,66,66
2020-06-17 21:00:00,89,65,66
2020-06-17 21:15:00,106,67,66
2020-06-17 21:30:00,82,65,66
2020-06-17 21:45:00,103,67,69
2020-06-17 22:00:00,73,71,69
2020-06-17 22:15:00,78,69,70
2020-06-17 22:30:00,86,73,73
2020-06-17 22:45:00,66,74,73
2020-06-17 23:00:00,76,71.5,72
2020-06-17 23:15:00,59,72,72
2020-06-17 23:30:00,64,72,71
2020-06-17 23:45:00,63,70,70
2020-06-18 00:00:00,55,70,71.5
2020-06-18 00:15:00,55,73,73
2020-06-18 00:30:00,51,73,72
2020-06-18 00:45:00,22,71,74.5
2020-06-18 01:00:00,46,75,77
2020-06-18 01:15:00,40,79,80.5
2020-06-18 01:30:00,36,82.5,82
2020-06-18 01:45:00,24,81,79
2020-06-18 02:00:00,25,76,74
2020-06-18 02:15:00,23,72,73
2020-06-18 02:30:00,14,73,77
2020-06-18 02:45:00,13,82,79
2020-06-18 03:00:00,8,78,79
2020-06-18 03:15:00,12,79,79
2020-06-18 03:30:00,7,79,84
2020-06-18 03:45:00,6,86,84.5
2020-06-18 04:00:00,6,81,78
2020-06-18 04:15:00,8,77,79
2020-06-18 04:30:00,10,79.5,82.5
2020-06-18 04:45:00,10,83,83
2020-06-18 05:00:00,17,83,83
2020-06-18 05:15:00,12,87,86.5
2020-06-18 05:30:00,14,86,86
2020-06-18 05:45:00,20,86,86
2020-06-18 06:00:00,17,86,84
2020-06-18 06:15:00,28,83,81
2020-06-18 06:30:00,57,80,80
2020-06-18 06:45:00,61,80,79
2020-06-18 07:00:00,60,78.5,79
2020-06-18 07:15:00,72,79.5,79
2020-06-18 07:30:00,86,78,77
2020-06-18 07:45:00,99,76,77
2020-06-18 08:00:00,105,77,76
2020-06-18 08:15:00,128,76,75
2020-06-18 08:30:00,122,75,75
2020-06-18 08:45:00,134,75,75
2020-06-18 09:00:00,121,76,75
2020-06-18 09:15:00,116,74,75
2020-06-18 09:30:00,124,75,75
2020-06-18 09:45:00,136,74,74
2020-06-18 10:00:00,143,74,74
2020-06-18 10:15:00,143,73,72
2020-06-18 10:30:00,121,72,73
2020-06-18 10:45:00,110,74,73
2020-06-18 11:00:00,121,72,71
2020-06-18 11:15:00,151,70,71
2020-06-18 11:30:00,139,73,73
2020-06-18 11:45:00,156,74,73
2020-06-18 12:00:00,153,73,73
2020-06-18 12:15:00,129,74,73
2020-06-18 12:30:00,130,73,73
2020-06-18 12:45:00,142,73,73
2020-06-18 13:00:00,122,72.5,73
2020-06-18 13:15:00,114,73,75
2020-06-18 13:30:00,135,77,75
2020-06-18 13:45:00,146,73.5,75
2020-06-18 14:00:00,133,77,76
2020-06-18 14:15:00,124,76,76
2020-06-18 14:30:00,136,75,76
2020-06-18 14:45:00,106,77,77
2020-06-18 15:00:00,118,77,77
2020-06-18 15:15:00,109,77,77
2020-06-18 15:30:00,118,76,78
2020-06-18 15:45:00,99,79,78
2020-06-18 16:00:00,111,77,76
2020-06-18 16:15:00,112,75,75
2020-06-18 16:30:00,107,75,77
2020-06-18 16:45:00,106,78,76
2020-06-18 17:00:00,119,75,75
2020-06-18 17:15:00,118,73,74
2020-06-18 17:30:00,131,75,74
2020-06-18 17:45:00,115,73,74
2020-06-18 18:00:00,151,75,74
2020-06-18 18:15:00,147,72,72
2020-06-18 18:30:00,156,72,72
2020-06-18 18:45:00,121,72,71
2020-06-18 19:00:00,134,70,62
2020-06-18 19:15:00,165,57,55
2020-06-18 19:30:00,80,45.5,69
2020-06-18 19:45:00,72,76.5,72
2020-06-18 20:00:00,139,70,69
2020-06-18 20:15:00,178,68,68
2020-06-18 20:30:00,148,70,68
2020-06-18 20:45:00,121,67,66
2020-06-18 21:00:00,127,65,66
2020-06-18 21:15:00,120,66.5,67
2020-06-18 21:30:00,145,67,68
2020-06-18 21:45:00,100,71,70
2020-06-18 22:00:00,89,68,68
2020-06-18 22:15:00,104,68,68
2020-06-18 22:30:00,89,68,70
2020-06-18 22:45:00,72,72.5,74
2020-06-18 23:00:00,76,74.5,73
2020-06-18 23:15:00,80,72,71
2020-06-18 23:30:00,60,69.5,73
2020-06-18 23:45:00,79,74,72
2020-06-19 00:00:00,77,71,71
2020-06-19 00:15:00,73,71,72
2020-06-19 00:30:00,55,74,74
2020-06-19 00:45:00,38,72,73
2020-06-19 01:00:00,43,73,74
2020-06-19 01:15:00,48,75,76
2020-06-19 01:30:00,33,77,75
2020-06-19 01:45:00,48,74.5,75.5
2020-06-19 02:00:00,20,78,77
2020-06-19 02:15:00,30,75.5,77
2020-06-19 02:30:00,20,77,77
2020-06-19 02:45:00,11,76,76
2020-06-19 03:00:00,23,77,78
2020-06-19 03:15:00,15,80,82
2020-06-19 03:30:00,6,87.5,84
2020-06-19 03:45:00,17,83,82
2020-06-19 04:00:00,11,73,76.5
2020-06-19 04:15:00,9,78,78
2020-06-19 04:30:00,12,77.5,77.5
2020-06-19 04:45:00,6,77,77
2020-06-19 05:00:00,9,77,78.5
2020-06-19 05:15:00,11,87,80.5
2020-06-19 05:30:00,9,78,77
2020-06-19 05:45:00,10,76,80
2020-06-19 06:00:00,13,81,81
2020-06-19 06:15:00,23,81,80
2020-06-19 06:30:00,38,80,80.5
2020-06-19 06:45:00,22,81,79
2020-06-19 07:00:00,32,75.5,81
2020-06-19 07:15:00,46,82.5,82
2020-06-19 07:30:00,37,82,81
2020-06-19 07:45:00,34,79,80.5
2020-06-19 08:00:00,34,82.5,80
2020-06-19 08:15:00,50,79.5,80
2020-06-19 08:30:00,62,82,82
2020-06-19 08:45:00,62,82.5,81
2020-06-19 09:00:00,50,80,80
2020-06-19 09:15:00,63,82,82
2020-06-19 09:30:00,77,82,79
2020-06-19 09:45:00,65,76,78
2020-06-19 10:00:00,76,79,79
2020-06-19 10:15:00,63,79,79
2020-06-19 10:30:00,68,78.5,77
2020-06-19 10:45:00,66,76,76
2020-06-19 11:00:00,87,77,77
2020-06-19 11:15:00,72,76,76
2020-06-19 11:30:00,105,76,76
2020-06-19 11:45:00,102,77,77
2020-06-19 12:00:00,94,76,77
2020-06-19 12:15:00,68,79,78
2020-06-19 12:30:00,79,78,77
2020-06-19 12:45:00,79,76,76
2020-06-19 13:00:00,52,77,77
2020-06-19 13:15:00,61,77,77
2020-06-19 13:30:00,42,77.5,77
2020-06-19 13:45:00,55,77,77
2020-06-19 14:00:00,43,77,77.5
2020-06-19 14:15:00,59,79,78
2020-06-19 14:30:00,51,78,78
2020-06-19 14:45:00,72,77.5,78
2020-06-19 15:00:00,81,78,80
2020-06-19 15:15:00,69,81,79
2020-06-19 15:30:00,100,77,78
2020-06-19 15:45:00,75,78,78
2020-06-19 16:00:00,80,78,79
2020-06-19 16:15:00,80,79,79
2020-06-19 16:30:00,99,80,78
2020-06-19 16:45:00,91,77,77
2020-06-19 17:00:00,106,76,75
2020-06-19 17:15:00,105,75,74
2020-06-19 17:30:00,117,74,74
2020-06-19 17:45:00,105,74,74
2020-06-19 18:00:00,124,73.5,72
2020-06-19 18:15:00,121,70,69
2020-06-19 18:30:00,125,69,69
2020-06-19 18:45:00,127,70,69
2020-06-19 19:00:00,109,69,68
2020-06-19 19:15:00,148,68,68
2020-06-19 19:30:00,120,67,68
2020-06-19 19:45:00,138,68,68
2020-06-19 20:00:00,124,68,67
2020-06-19 20:15:00,146,65,65
2020-06-19 20:30:00,105,64,64
2020-06-19 20:45:00,123,64,64
2020-06-19 21:00:00,98,64,66
2020-06-19 21:15:00,108,68,68
2020-06-19 21:30:00,109,66,68
2020-06-19 21:45:00,108,69,68
2020-06-19 22:00:00,110,68,69
2020-06-19 22:15:00,103,70,69
2020-06-19 22:30:00,112,68,69
2020-06-19 22:45:00,75,71,70
2020-06-19 23:00:00,87,68,68
2020-06-19 23:15:00,78,68.5,68.5
2020-06-19 23:30:00,48,68.5,69
2020-06-19 23:45:00,79,69,69
2020-06-20 00:00:00,56,67.5,72
2020-06-20 00:15:00,66,75,75
2020-06-20 00:30:00,58,75,75.5
2020-06-20 00:45:00,46,76,76
2020-06-20 01:00:00,63,75,75
2020-06-20 01:15:00,38,75,75.5
2020-06-20 01:30:00,46,76.5,77
2020-06-20 01:45:00,26,78.5,78.5
2020-06-20 02:00:00,40,79,78
2020-06-20 02:15:00,25,76,76
2020-06-20 02:30:00,24,75.5,77
2020-06-20 02:45:00,9,84,84.5
2020-06-20 03:00:00,5,86,80
2020-06-20 03:15:00,15,80,77
2020-06-20 03:30:00,11,76,78.5
2020-06-20 03:45:00,17,82,80
2020-06-20 04:00:00,20,78,79.5
2020-06-20 04:15:00,8,83,78
2020-06-20 04:30:00,11,78,79
2020-06-20 04:45:00,24,82.5,82
2020-06-20 05:00:00,17,80,86
2020-06-20 05:15:00,18,86.5,85
2020-06-20 05:30:00,18,82,82
2020-06-20 05:45:00,32,82.5,81
2020-06-20 06:00:00,38,79,77
2020-06-20 06:15:00,60,74,73
2020-06-20 06:30:00,91,72,71
2020-06-20 06:45:00,94,70,72
2020-06-20 07:00:00,97,72,72
2020-06-20 07:15:00,124,72,73
2020-06-20 07:30:00,105,73,73
2020-06-20 07:45:00,124,73,72
2020-06-20 08:00:00,109,71,70
2020-06-20 08:15:00,122,70,71
2020-06-20 08:30:00,141,72,71
2020-06-20 08:45:00,119,70,69
2020-06-20 09:00:00,113,69,68
2020-06-20 09:15:00,142,68,68
2020-06-20 09:30:00,135,68,67
2020-06-20 09:45:00,147,67,67
2020-06-20 10:00:00,140,67,67
2020-06-20 10:15:00,143,67,68
2020-06-20 10:30:00,148,70,68
2020-06-20 10:45:00,161,67,68
2020-06-20 11:00:00,172,70,70
2020-06-20 11:15:00,174,70,69
2020-06-20 11:30:00,167,69,69
2020-06-20 11:45:00,186,68,69
2020-06-20 12:00:00,172,69,70
2020-06-20 12:15:00,161,70,71
2020-06-20 12:30:00,155,72,72
2020-06-20 12:45:00,168,72,72
2020-06-20 13:00:00,183,72,72
2020-06-20 13:15:00,170,71,72
2020-06-20 13:30:00,149,72,72
2020-06-20 13:45:00,145,72,72
2020-06-20 14:00:00,125,72,71
2020-06-20 14:15:00,135,70,72
2020-06-20 14:30:00,143,74,74
2020-06-20 14:45:00,137,73,73
2020-06-20 15:00:00,122,73,73.5
2020-06-20 15:15:00,126,74,75
2020-06-20 15:30:00,146,76,75
2020-06-20 15:45:00,142,75,75
2020-06-20 16:00:00,141,75,75
2020-06-20 16:15:00,131,74,75
2020-06-20 16:30:00,152,76,76
2020-06-20 16:45:00,153,75,74
2020-06-20 17:00:00,135,74,74
2020-06-20 17:15:00,191,74,75
2020-06-20 17:30:00,153,76,75.5
2020-06-20 17:45:00,137,75,75
2020-06-20 18:00:00,128,74.5,75
2020-06-20 18:15:00,130,76,76
2020-06-20 18:30:00,112,76,74.5
2020-06-20 18:45:00,110,73,73.5
2020-06-20 19:00:00,82,74,77
2020-06-20 19:15:00,108,78,76
2020-06-20 19:30:00,106,75,75
2020-06-20 19:45:00,135,76,76
2020-06-20 20:00:00,148,75,76
2020-06-20 20:15:00,135,76,73
2020-06-20 20:30:00,164,71,70
2020-06-20 20:45:00,122,69,68
2020-06-20 21:00:00,131,67,68
2020-06-20 21:15:00,116,69.5,70
2020-06-20 21:30:00,130,70.5,71
2020-06-20 21:45:00,106,73,73
2020-06-20 22:00:00,102,73.5,73
2020-06-20 22:15:00,98,73,74
2020-06-20 22:30:00,103,74,74
2020-06-20 22:45:00,93,75,72.5
2020-06-20 23:00:00,81,71,72
2020-06-20 23:15:00,52,76,76
2020-06-20 23:30:00,48,76,76
2020-06-20 23:45:00,47,77,75
2020-06-21 00:00:00,47,74,74
2020-06-21 00:15:00,28,71,74
2020-06-21 00:30:00,30,77,75
2020-06-21 00:45:00,33,73,73
2020-06-21 01:00:00,17,72,74
2020-06-21 01:15:00,21,76,76.5
2020-06-21 01:30:00,21,77,78
2020-06-21 01:45:00,17,79,80
2020-06-21 02:00:00,20,81.5,80
2020-06-21 02:15:00,11,76,80
2020-06-21 02:30:00,10,82.5,80
2020-06-21 02:45:00,11,77,78
2020-06-21 03:00:00,9,85,79
2020-06-21 03:15:00,8,75.5,75.5
2020-06-21 03:30:00,12,75,75
2020-06-21 03:45:00,16,77,77
2020-06-21 04:00:00,11,77,82.5
2020-06-21 04:15:00,7,84,81
2020-06-21 04:30:00,22,79,81
2020-06-21 04:45:00,15,81,80.5
2020-06-21 05:00:00,27,80,80.5
2020-06-21 05:15:00,19,83,83
2020-06-21 05:30:00,35,83,83.5
2020-06-21 05:45:00,39,85,82
2020-06-21 06:00:00,52,82,78
2020-06-21 06:15:00,60,74.5,72
2020-06-21 06:30:00,80,71,71
2020-06-21 06:45:00,95,71,71
2020-06-21 07:00:00,94,72,72
2020-06-21 07:15:00,87,71,72
2020-06-21 07:30:00,82,72.5,72
2020-06-21 07:45:00,81,72,71
2020-06-21 08:00:00,100,70,69
2020-06-21 08:15:00,125,69,70
2020-06-21 08:30:00,100,73,73
2020-06-21 08:45:00,121,73,73
2020-06-21 09:00:00,102,73,72
2020-06-21 09:15:00,124,71,69
2020-06-21 09:30:00,140,67,68
2020-06-21 09:45:00,149,69,68
2020-06-21 10:00:00,150,67,68
2020-06-21 10:15:00,139,69,71
2020-06-21 10:30:00,126,74,70
2020-06-21 10:45:00,128,66,70
2020-06-21 11:00:00,120,73,71
2020-06-21 11:15:00,136,69,68
2020-06-21 11:30:00,166,68,68
2020-06-21 11:45:00,165,68,69
2020-06-21 12:00:00,157,70,70
2020-06-21 12:15:00,139,70,70
2020-06-21 12:30:00,161,70,69
2020-06-21 12:45:00,164,68,68
2020-06-21 13:00:00,155,69,69
2020-06-21 13:15:00,158,69,68
2020-06-21 13:30:00,165,68,68
2020-06-21 13:45:00,153,69,69
2020-06-21 14:00:00,124,69.5,68
2020-06-21 14:15:00,155,67,67
2020-06-21 14:30:00,137,68,69
2020-06-21 14:45:00,99,69,69
2020-06-21 15:00:00,113,69,68
2020-06-21 15:15:00,139,67,69
2020-06-21 15:30:00,117,70,71
2020-06-21 15:45:00,99,72,72
2020-06-21 16:00:00,104,73,73
2020-06-21 16:15:00,117,73,73.5
2020-06-21 16:30:00,117,74,74
2020-06-21 16:45:00,182,74,74
2020-06-21 17:00:00,156,73.5,73
2020-06-21 17:15:00,104,72,73
2020-06-21 17:30:00,105,74,73
2020-06-21 17:45:00,97,72,71
2020-06-21 18:00:00,113,70,72
2020-06-21 18:15:00,116,72,75
2020-06-21 18:30:00,87,77,75
2020-06-21 18:45:00,83,73,73
2020-06-21 19:00:00,92,73,72
2020-06-21 19:15:00,92,71.5,73
2020-06-21 19:30:00,72,74.5,73
2020-06-21 19:45:00,81,72,73
2020-06-21 20:00:00,104,74,75
2020-06-21 20:15:00,99,76,74
2020-06-21 20:30:00,127,71,70
2020-06-21 20:45:00,141,69,69
2020-06-21 21:00:00,135,68,68.5
2020-06-21 21:15:00,121,69,68
2020-06-21 21:30:00,126,68,70
2020-06-21 21:45:00,96,71.5,70
2020-06-21 22:00:00,124,69,71
2020-06-21 22:15:00,121,72,73
2020-06-21 22:30:00,84,74,74
2020-06-21 22:45:00,84,72,74
2020-06-21 23:00:00,96,74,74.5
2020-06-21 23:15:00,66,75,75
2020-06-21 23:30:00,52,77,76
2020-06-21 23:45:00,61,76,75
2020-06-22 00:00:00,43,74,75
2020-06-22 00:15:00,46,75.5,75.5
2020-06-22 00:30:00,40,75.5,77
2020-06-22 00:45:00,32,78,78
2020-06-22 01:00:00,25,77,77
2020-06-22 01:15:00,27,77,77
2020-06-22 01:30:00,25,74,76
2020-06-22 01:45:00,14,78,78
2020-06-22 02:00:00,18,78,79
2020-06-22 02:15:00,17,79,79.5
2020-06-22 02:30:00,23,82,79
2020-06-22 02:45:00,8,75.5,79
2020-06-22 03:00:00,9,79,82
2020-06-22 03:15:00,10,84,81.5
2020-06-22 03:30:00,4,74,77.5
2020-06-22 03:45:00,12,80,77.5
2020-06-22 04:00:00,6,76,79
2020-06-22 04:15:00,10,82,80
2020-06-22 04:30:00,16,79.5,80
2020-06-22 04:45:00,15,80,80.5
2020-06-22 05:00:00,19,81,81
2020-06-22 05:15:00,23,81,81.5
2020-06-22 05:30:00,21,84,83.5
2020-06-22 05:45:00,27,83,82.5
2020-06-22 06:00:00,43,80,78
2020-06-22 06:15:00,61,76,72
2020-06-22 06:30:00,78,71,70
2020-06-22 06:45:00,94,69,72
2020-06-22 07:00:00,86,74,72
2020-06-22 07:15:00,109,71,72
2020-06-22 07:30:00,106,72,73
2020-06-22 07:45:00,116,74,72
2020-06-22 08:00:00,123,69,70
2020-06-22 08:15:00,133,71,70
2020-06-22 08:30:00,126,69,69
2020-06-22 08:45:00,142,70,69
2020-06-22 09:00:00,138,69,67
2020-06-22 09:15:00,130,66,66
2020-06-22 09:30:00,124,67,67
2020-06-22 09:45:00,173,67,66
2020-06-22 10:00:00,174,66,65
2020-06-22 10:15:00,196,64,64
2020-06-22 10:30:00,140,63,64
2020-06-22 10:45:00,168,64,66
2020-06-22 11:00:00,181,66,67
2020-06-22 11:15:00,178,67,66
2020-06-22 11:30:00,164,65,66
2020-06-22 11:45:00,218,67,67
2020-06-22 12:00:00,219,67,66
2020-06-22 12:15:00,180,65,66
2020-06-22 12:30:00,170,68,69
2020-06-22 12:45:00,173,69,69
2020-06-22 13:00:00,156,69,69
2020-06-22 13:15:00,172,68,69
2020-06-22 13:30:00,186,70,69
2020-06-22 13:45:00,148,67,68
2020-06-22 14:00:00,156,70,69
2020-06-22 14:15:00,132,68,68
2020-06-22 14:30:00,112,68.5,69
2020-06-22 14:45:00,158,69.5,69
2020-06-22 15:00:00,114,68,67
2020-06-22 15:15:00,95,64,62
2020-06-22 15:30:00,88,60,57
2020-06-22 15:45:00,58,53,57
2020-06-22 16:00:00,39,61,69
2020-06-22 16:15:00,68,70.5,73
2020-06-22 16:30:00,135,74,75
2020-06-22 16:45:00,142,75,74
2020-06-22 17:00:00,139,73,73
2020-06-22 17:15:00,164,74,73
2020-06-22 17:30:00,118,73,72
2020-06-22 17:45:00,133,72,72
2020-06-22 18:00:00,112,70,73
2020-06-22 18:15:00,130,74,74
2020-06-22 18:30:00,96,74,74
2020-06-22 18:45:00,76,72,72
2020-06-22 19:00:00,95,71,74
2020-06-22 19:15:00,78,76,77
2020-06-22 19:30:00,99,77,77
2020-06-22 19:45:00,73,76,74.5
2020-06-22 20:00:00,79,73,73
2020-06-22 20:15:00,135,73,74
2020-06-22 20:30:00,123,75,72
2020-06-22 20:45:00,123,69,69
2020-06-22 21:00:00,119,69,69
2020-06-22 21:15:00,138,69,69
2020-06-22 21:30:00,102,69,70
2020-06-22 21:45:00,96,70,69
2020-06-22 22:00:00,129,68,70
2020-06-22 22:15:00,101,74,73
2020-06-22 22:30:00,94,71,71
2020-06-22 22:45:00,76,74,74
2020-06-22 23:00:00,77,75,76
2020-06-22 23:15:00,67,76,75
2020-06-22 23:30:00,59,75,73.5
2020-06-22 23:45:00,65,72,74
2020-06-23 00:00:00,67,75,75.5
2020-06-23 00:15:00,41,77,74
2020-06-23 00:30:00,30,74,74
2020-06-23 00:45:00,47,77,77
2020-06-23 01:00:00,32,77,77
2020-06-23 01:15:00,41,78,78
2020-06-23 01:30:00,31,78,78
2020-06-23 01:45:00,11,71,79
2020-06-23 02:00:00,15,79,76
2020-06-23 02:15:00,14,71.5,72
2020-06-23 02:30:00,17,78,76
2020-06-23 02:45:00,12,75.5,75
2020-06-23 03:00:00,5,73,75
2020-06-23 03:15:00,12,75.5,76.5
2020-06-23 03:30:00,10,77.5,78
2020-06-23 03:45:00,11,83,82.5
2020-06-23 04:00:00,7,82,84
2020-06-23 04:15:00,17,87,87
2020-06-23 04:30:00,10,86,85
2020-06-23 04:45:00,14,83,79.5
2020-06-23 05:00:00,16,76.5,81.5
2020-06-23 05:15:00,20,84,82.5
2020-06-23 05:30:00,18,79.5,80
2020-06-23 05:45:00,23,81,79.5
2020-06-23 06:00:00,53,79,76
2020-06-23 06:15:00,49,72,72
2020-06-23 06:30:00,75,72,71
2020-06-23 06:45:00,96,70,71
2020-06-23 07:00:00,68,72,72
2020-06-23 07:15:00,83,72,71
2020-06-23 07:30:00,107,71,70
2020-06-23 07:45:00,135,69,69
2020-06-23 08:00:00,134,69,68
2020-06-23 08:15:00,142,68,68
2020-06-23 08:30:00,111,68,68
2020-06-23 08:45:00,177,69,68
2020-06-23 09:00:00,144,67,67
2020-06-23 09:15:00,169,67,67
2020-06-23 09:30:00,181,68,67
